,Text,Score
236,"Bottle (Beers of Summer at OTH). Pours cloudy red/tan with an off-white head. Aroma is nice hoppiness and grapefruit. Flavor is burnt hops and tons of citrus accent. Light/medium mouthfeel.
",0.7
237,"Tasted at the Beer of Summer event at Oldsmar Tap House. Another decent IPA. pours a decent looking burnt orange with a light white head. decent citrus aroma with grapefruit and pine notes. pretty good taste, hoppy, citrus taste to start, then a bitter malty finish. medium mouthfeel, with a clamy mouthfeel. pretty decent.
",0.75
238,"Not a big fan of this.  Maybe Barley Island didnt classify it correctly.  Really spicy ale.  Im a simple IPA guy....gimme the hops, citrus and caramel.  Leave the rest out of it.
",0.7
239,"Defintely veers toward the malty end of the IPA style and, to tell you the truth, at 5.6% ABV, I think Id just go ahead and call this a pale ale--not that that is a bad thing at all. Slightly hazed orange color with a small, foamy head. Something about the hops/malt balance in this beer reminds me of an American  barleywine though, of course, at a much more moderate level. The malts are more dominant but the hops are strong and cant be ignored. Its sweet w/ melon and pine hop notes along w/ a gentle iced tea astringency. By the end of my glass I am definitely ready to say that this is not an IPA but, whatever it is, I like it just fine. Its well balanced in its own way and while its not the most vibrant thing in the world, I cant complain about anything.
",0.7
240,"A: Pours a cloudy copper color with a nice foamy head. Pretty good retention with some spotty lace.		S: Aromas of bitter citrus and grassy hops with a hint of underlying sweet malt.		T: Highly hopped. Lots of citrus and grassy green hops. Mild sweet pine, and enough bready and caramel malt to provide a bit of balance. That being said more hops than malt here.		M: Medium in body, smooth, sticky, almost a DIPA if you ask me.		D: Good, I would rate this as a real solid IPA/DIPA. Would keep it around if it was local to me due to the price point.
",0.75
241,"12 ounce bottle an orangish pour taste of citrus, floral, grass, -finishes a bitter dry hop.-good solid ipa
",0.8
242,"not too bad of an ipa. aroma and flavor are grapefruit, orange, and pine with some malt to off  set things. a little bit light in the body and some good head and lacing. not bad.
",0.7
243,"6 pack purchased by jogringo, thanks man.  Pour is almost-clear rich copper color with a medium white head that quickly dissipates.  Aroma is hoppy and malty.  Hop component is mostly citrus with notes of resin and rosemary. Caramel malt provides a light sweetness with a slightly grainy component. Flavor is a well-integrated compilation of sweet caramel malt, light resinous hop, and cleansing citrus hop.  Maybe a touch thinner body than I was hoping for. Perfect way to relax down after moving most of the day.  Solid.
",0.7
244,"Acted a little weird when I opened the bottle and poured it into a glass. Beer immediately foamed out of the bottle but when I poured it straight into the galss, got only minimal tan fine head with some texture which quickly settled down to a light cover and a bit of lace. Color is a hazy copper amber. Aroma was good: malty, citrus, leather, fresh hop and a little baked bread. Flavors about the same. Good body and carbonation. Bitter pistachio fininish.
",0.7
245,"Tap at the broad ripple location.  Pours cloudy amber with thick foamy white head. Nose is fairly intense citrus hops.  Taste is sharp and crisp juicy orange/grapefruit hops with moderate carbonation and a mild peppery spice to it.  Kinda salty in the finish actually.  Not bad.
",0.65
246,"Beautiful deep amber pour with a nice fluffy off-white head.  Great lacing results!  Very inviting aroma of sweet grapefruit, candy, and pine.  Full, chewy mouthfeel.  It starts sweet with caramel and sugared grapefruit and nicely transitions to a pine and bitter citrus finish.  A very good IPA.
",0.7
247,"gigantic cotton candy head, definately out of the ordinary for the style.  appearance is hazy burnt sienna. aroma is dirty resin with some light citrus mixed with bizarre nuttiness. flavor is pine, citrus and odd savory note.  quite drinkable and decent hop profile but the head, some gushing bottles and slightly off notes in aroma and flavor tell me perhaps there are some QC issues. still decent enough to revisit this brewery.
",0.5
248,"Mildy hazed amber with a two finger beige cap eliminating into a small layer and chaotic waves of lace in its wake.  Aroma of citrus, oranges, caramel, malt and hints of toffee and perhaps pine.  Taste of resinous hops, grapefruit, caramel with a nice bittersweet finish that turns to bitter after a time.  Overall a nice IPA with a good sense of balance and flavor.
",0.7
249,"Compliments of Uncle Steve!  Pours a dark copper color with a nice head that retains nicely, sort of an off white color.  Aroma is mild but sweet and refreshing.  taste is malt and hops with the hops punching through.  Mouthfeel is OK.  Back side is good but doesnt jump out like other IPAs.  A good session beer.
",0.7
250,"Another fine beer gift from Steve-O, Beer Magician Extraordinaire.  Poured from 12 oz bottle, a little hazy, medium amber.  Forms nice head of foam, aroma of hops, malts and flowers.  Flavour of a malty character, with a accented hop lingering.  Reminds me of an English type IPA, perhaps a bit more hopped up, clean and refreshing beer.  Drinkable and sessionable brew.
",0.65
251,"Orange, cloudy, thin off white head, light lacing.	Aroma is very juicy, hoppy, soapy, some spice, pink grapefruit, oranges.	Flavour is chewy, rich, moderate sweetness and bitterness, citrus hops, caramel malts.	Bitter mouthfeel, medium body, high carbonation.	Finishes dry, bitter, citrus. 	Getting old as the hops are muted and slightly cardboardish. Still a bit chewy. 	355ml bottle obtained in a trade with piscator34, thanks Kris.	Opened on February 27, 2009.	No date.
",0.7
252,"Bottle thanks to thirdeye11. Orange in color with a small off-white head. Aroma is of wet towel, wet dog, wet grass...caramel and malt. Taste is of hops, grass and caramel.
",0.65
253,"pours rich gold with decent white head. aroma is malt forward with some nice spicy bitter hops, but not too intense. drinks the same with a nice malt backbone and a fair hop profile. decent session ipa
",0.7
254,"12oz bottle from Orland Park Binnys single rack. Pours hazy orange with soapy two finger off-white head. Aroma is grapefruit , pine, oranges, hops, and caramel malt. Flavor is bitter hops, caramel malts, grapefruit and a little pine. More malt forward than a hop bomb. Has a decent balance and some hop bitterness. Decent IPA.
",0.7
255,"Light amber pour off white head and spotty lace.  Orangy aroma.  Resinous hops with hints of tropical fruit and caramel.
",0.7
256,"Had in 12 oz.bottle and wasnt impressed but wasnt disastisfied. Has a tangourine taste sorry if I mispelled that other other orange word a citrus brew thats sour but doesent last and sweet characteristics.
",0.6
257,"Bottle thanks to thirdeye11.  The look is yellow in color, light white head, and clear.  The smell is citrus, pine, hops, and caramel.  The taste is the same as the smell.
",0.65
258,"Small pour from a bottle at a friends during a midwest IPA tasting. Citrus aroma and tastes of mild orange, decent malt profile.
",0.75
259,"Bottle thanks to thirdeye11. Hazy orange body, soapy white head. Aroma is dirt, soap, earth. Flavor was astringent, soap, hops.
",0.75
260,"Bottle at SBWF. Characteristic orange color with a decent white foam. Tropical fruits found in the aroma and taste but it was not an explosion of them.		Nah, it was quite a bit anonymous still drinkable.
",0.65
261,"( 12oz bottle) Pours clear yellow with decent head. Nose of citrus hops, pine, and sweet malt. Tastes lightly bitter hops, oily body and not bad overall.
",0.55
262,"Bottle. Pours dark deep orange, amber, Decent piney hop aroma. Flavor has a rather harsh garden weed type flavor. Leafy hops. Decent
",0.6
263,"( 12oz bottle, courtesy of thirdeye11 )  Pours a hazy golden body with a small white head.  Aroma of pine, pepper, caramel, and citrus.  Flavor of hops (orange, grapefruit, pine, floral, pepper) and caramel malt with mild bitterness in the finish.
",0.65
264,"bottle, thanks to thirdeye11, cloudy amber with malty aroma, flavors of plain citrus, caramel and hops, cardboard on the finish
",0.6
265,"Bottle thanks to thirdeye11. Notes of citrus, earth, body odor, poop, and sweat. So basically a nursing home.
",0.6
266,"Bottle courtesy of thirdeye11.  Light orange pour. A bit of hops on the aroma. Smell has a bit of BO to it. Taste is heavy on the hops with some musty hop taste as well. Interesting.
",0.6
267,"Pours slightly hazy amber with an off white head.  Aroma is caramel, toffee, and some citrusy hop (the bottles are pretty old but arent dated).  Flavor is citrusy hop, but with toffee and slightly oaked flavors from the age.  Not bad.
",0.7
268,"Bottle thanks to thirdeye11. Pours with a clear golden body with a fading white head. Aroma of orange and herbal hops. Some caramel as well. Taste is orange, tangerine and caramel. Dry and fizzy.
",0.7
269,"Bottled at Monks Caf Wallingatan, Stockholm.  Clear copper colour, small head. Concentrated perfumy nose with pine needles and mango. Fairly sweet with clean, rounded mouthfeel and medium body. Lightly roasty with salty, lightly resiny finish providing good bitterness. Pleasant unheralded IPA.
",0.7
