,Text,Score
333,"Beautiful looking beer, with unplesant auroma.  Bla, this is sour and not fun to drink.  Oh well, at least it was free.
",1
334,"On tap.  Slightly more hop finish than what is typical for the style-- more like McNeills brown ale offering.  I liked it.
",5
335,"light to medium golden brown, head is light beige and thin..not lasting. aroma is very faint citrus hops, very malty, slightly chocolatey with what i THINK is an oh so faint hint of peat. flavor is very sweet, fruity and malty. hops are very subdued in the flavor.
",1
336,"Bottle from IN. Light hazy brown ale, with a smalle big bubbled off white head.  Light malty aroma with a hint of nuts and hops. Very fresh malts, grainy and some grassy german style  hops.  Nuts come out as beer warms up. Lighter bodied. More like a Vienna.
",1
337,"A decent example of the style. Has some grass and dirt in the aroma. The taste was surprisingly hoppy and very refreshing. My first from this partcular brewer. Nice.
",1
338,"I would suggest that the brewer give Helen a bath and bottle the bath water.  Nose is flowery, the taste is stale, grainy, and not well-balanced.
",1
339,"From a sampler: This brew is a copper-brown color with a medium thin beige head. Malt and caramel in the nose. Medium bodied with a blend of malt, hops and caramel flavors. The finish is lightly bitter hops. This is an interesting take on a Brown Ale, as it isn't really even that brown. Cool name too.
",5
340,"As it sets in the glass an unblurred mahogany color, the head is modest in size, frothy in its texture and a winsome light tan in color as it vanishes quite quickly a patchy sheet of rather thick lace remains to protect the glass. Sweet malt is dominate, crisp fresh and clean with a vanilla and nut like tones also present, begins malt sweet with the top light to medium in feel. Finish has a mild carbonation, hops unassuming in their spiciness, dry and lingering aftertaste, also noticed a bit of burnt grain in the aftertaste, a drinkable beer. Interesting name must look up and see what history lies behind that name, always a point of interest with me.
",5
341,"Grainy and nutty malt character with hints of diacetyl in the nose and first sip.  Very smooth and oily. nearly tasteless at finish. (?)
",1
342,"UPDATED: AUG 23, 2003 did not like it: flat thick and boring : 8/23 rerate--(wondering if the Kulmbacher Eisbock was unfair competition)	yet numbers remain the same tastes like pepper, still do not like it.
",1
343,"This brew poured a large head of fine to large sized mostly lasting bubbles that left a good lacing and a golden amber colored body behind.  It had a mild malt aroma.  Its flavor was a bit on the hoppy side for a brown ale with only some malt notable.  Its mouthfeel was smooth.  Overall, its mouthfeel and flavor was unexpected for brown ale but was more typical of a pale ale.
",1
344,"This beer poured a large tan head with fine-small sized bubbles.The body of this beer was clear and the hue was red.The nose was malty and hoppy.This beer left an excellent lacing on the sides of my glass.The flavor was very bitter and it left an aftertaste that lingered for some time.The mouthfeel was smooth, but this beer reminded me of a Pale Ale as it was very hoppy.
",1
345,"Hazy, muddy amber brown color with a filmy, soapy head.  I poured this out of a bottle I bought in Indianapolis, and it feels almost flat.  Thin, grainy nose.  Thin, watery body.  Some malt flavors, a little nuttiness, but not really much going on. Brown ales are hard to make special, and this one isn't.
",1
346,"has a subtle nuttiness with a smooth drinkability and a pleasant aftertaste.  overall, one of barley island's best.
",5
347,"12oz pour pours a hazy brownish/amber color with minimal head. Aroma of nuts and mild roasted malts. The flavor is a little more intense in the nuttiness and you still have the back taste of the roasted malt. Overall not a bad beer.
",1
348,"Pours light brown. Extremely nutty, and a little too sweet with toasted malts.
",1
349,"Bottle courtesy of Doodler (thanks Scott) poured a clear reddish brown with a lasting tanhead. Aromas ofcocoa, carmel, nuts, toasted malt and light earthiness. Palate wasmedium bodied and smooth. Flavors of cocoa, carmel and light earthiness with a smooth malty finish.
",1
350,"Interesting stuff. Some of the qualities of Newcastle but much richer. Crisp almost for a brown ale. Medium malty. Hops flavor seems a bit out of place. A Serving: Bottle
",1
351,"Pours hazy brown amber with a beige head. Aroma is sweet malt, nutty, and a little toast. Flavor is much the same with the addition of some roasty chocolate notes and a dose of hoppy bitterness.
",1
352,"Bottle from Cavie.  Brown pour with an off-white head.  Aroma is pungent, a little sour, fruity, and almost woody.  Taste is dry, bitter chocolate, fruit, and musty caramel.
",1
353,"Pours a deep brown with a tall, tan and creamy head that really hangs around through the entire drink. Strong nutty nose, mild hint of chocolate, very light dark fruity finish. Flavor starts with a great nutty and chocolate combination that adds in a light vanilla in the middle and finishes with a very light raising and plum fruitiness at the finish. The brew has a pretty dense feeling with low, fine carbonation that lends a pretty nice creamy feeling.  The glass has perfect lacing layers left on it after each glass. Overall a very tasty brew thats very well rounded and probably one of the best brown ales I have had the pleasure of rating.
",5
354,"12oz bottle from Marianos single rack. Pours hazy brown with tan head. Aromas of caramel, nuts, and a little fruity citrus. Flavors of caramel, light chocolate, good amount of malt, and a hint of citrus and brown sugar. Has a nice soft biscuity malt presence to it. Thought this was going to be another boring brown ale, but this one is at least sessionable at the very least.
",5
355,"I thought it had a nice nutty flavor good color no lingering after taste, overall I was pleased.
",5
356,"Bottle poured into a shaker.  Large 2 finger head. Sweet malt taste. Not much of an aroma.    Slight coffee and chocolate notes.  Light carbonation    A good sessionable Brown Ale. Look forward to trying more of Barley Islands offerings.
",1
357,"Poured into a mug. 		3.5 A: Nearly opaque light brown color. One finger of frothy beige head with poor retention and a small ring of lacing.		4.0 S: Loads of nut flavor, toasty, biscuity malts, and a touch of toffee. Hops add a small amount of earthy quality. Rather dry with a low fruitiness, but overall pretty nice.		4.0 T: Taste is much like the nose. Nutty, toasty, biscuity malts, and toffee are all there again. Theres a barely detectable almost buttery flavor (though not exactly buttery) than complements the flavors well. A little sweeter than the nose suggests, but not much. Hops are mainly earthy with a touch of citrus.		4.0 M: Medium body. Good moderate spritzy carbonation. Somewhat slippery creaminess and quite smooth. 		4.5 D: Based on the scores for this, this was a wonderful surprise. Overall a very solid brown ale that I wouldnt mind drinking from time to time. Doesnt look that great, but no problems anywhere else.		Serving type: bottle		Reviewed on: 01-29-2011 22:29:28
",5
358,"(12oz bottle thanks to Cavie) clearish orange-brown with very few bubbles. Nose is herbal, floral, wildflowers, a bit weird. Taste of toasty grain, light caramel and spices. Very dry finish and a bit undercarbonated.
",1
359,"12oz. Bottle Pours  deep brown with reddish highlights with a small  off white head. Aroma is sweet and malty with notes of nuts, caramel, and hints toffee and honey.  Flavor is sweet and  malty with Carmel and toffee notes and a nutty finish
",1
360,"(12oz bottle, courtesy of Cavie)  Pours a hazy amber body with a medium beige head.  Aroma of caramel, citrus, cocoa, and toasted bread.  Aroma of citrus, roasted malt, light cocoa, and nuts.
",1
361,"Thanks to Cavie for sharing this bottle. 		The beer pours a reddish-amber color with a cream-colored head. The aroma is caramel and toffee malt, about what you would expect from a brown ale. The flavor is more of the same, with the addition of some grassy hops which add a slight bit of bitterness. Medium mouthfeel and medium carbonation.
",1
362,"Bottle via trade. I think it was drfabulous. Heavy reddish appearance with a bubbly tan head. Aroma is a mix of roasted caramel and musty notes. Flavor is also a musty dry with a watery finish. Ashy flavor with a roasted dry finish.
",1
363,"This is a deep red brown in color. The head is quite large, rocky and of large bubbles. I prefer a head thats a bit more even but this is nice too. Pine hops up front in the nose w/ an woody undercurrent. Hop bitterness is firm but a bit on the soapy side. Really not bad though. The biggest problem this beer has is that its overcarbonated which makes it come across as a bit watery and drowns out any sort of malt depth this might otherwise have. It is very sharp on the tong which detracts from drinkability somewhat as well. There seems like there is a decent beer going on somewhere here but the flaws override most anything enjoyable about it.
",1
364,"bottle, thanks to cavie, amber color with molasses , brown sugary aroma, flavor of watery tobacco and caramels, I wouldnt sit on the floor for this
",1
365,"Pours muddy brown with a quickly fading light tan head.  Aroma has some sweet and earthy notes.  Taste is a little funky and sour with some bitterness at the end.  A bit watery but frothy as it goes down.  Im not sure if this bottle was skunked (quite possible) or thats just the direction they went with the style, but it kinda works.  Still, I wish there was more going on.
",1
366,"Pours a cloudy amber with a creamy head which evaporates into ample lacing. Aromas of molasses cookies and brown sugar. Sweet up front dry then a lingering coffee like finish. Good brown along the lines of Dogfish Heads Indian Brown, but I prefer Dogfish Heads rendition.
",5
